psraid;usr_r;sex;q10c;q14a;q14b;q14c;q14d;q14e;q14g;q14h;q17a;q17b;q17c;q17d;q17e;q17f;q17g;q18;q20;q22a;q22b;q22c;q22d;q22e;q24;q25;q26;q29;age;mar;educ;empl;inc;mobileprice
103434;1;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;2;2;1;2;2; ; ;65;5;3;3; ;181,2
103438;3;2;1;2;2;1;1;2;2;2; ; ; ; ; ; ; ;1; ;1;2;2;2;1;2;1;2; ;48;1;7;3;7;181,2
103439;3;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;2; ;1;2;1;2;1;2;2; ; ;50;1;6;1; ;181,3
103441;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;0;0;1;2;2;2;1;2; ; ; ;63;3;5;1;7;181,3
103449;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;62;1;4;2;6;181,3
103450;1;2;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;5;3;1;1;2;1;1;2;2; ; ;56;1;6;1;5;181,4
103457;3;2;1;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1; ;2;43;6;6;6;2;181,5
103462;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;47;2;2;6;1;181,5
103470;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;3;3;2;1;3;2; ; ;66;5;6;3;6;181,9
103478;3;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;69;1;3;4;3;182
103487;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;6; ;1;1;2;2;1;2; ; ; ;64;1;7;1;8;182
103488;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;87;5;5;3; ;182,1
103501;1;2;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;1; ;1;1;2;2;1;2;2; ; ;54;1;6;1;8;182,1
103508;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;67;5;3;3;2;182,1
103509;1;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;4;3;1;1;1;2;1;2;2; ; ;47;1;5;1;6;182,2
103516;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;55;3;2;1;2;182,2
103525;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;1;2;1;2; ; ; ;84;5;3;3;2;182,3
103528;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;2;2;1;2;2; ; ;77;1;6;3;7;182,4
103529;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;3;4;1;1;2;2;1;2;2; ; ;52;1;5;1; ;182,5
103537;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;49;1;6;1;6;182,5
103540;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;75;5;3;3;3;182,6
103548;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;69;1;5;3;3;182,6
103568;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;2;1;2;1;2;2; ; ;79;1;3;4;2;182,7
103571;2;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;1;2;2;2;1; ; ;46;1;3;1;8;182,8
103575;3;2;1;2;1;2;2;2;1;2; ; ; ; ; ; ; ;2;1;1;1;1;2;1;2;2; ; ;56;5;5;2;1;182,9
103578;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;3;2;2;1;2;2; ; ;76;5;3;3;1;183,1
103596;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;56;7;7;3;6;183,3
103600;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;1;2;1;2;2; ; ;72;1;3;3;4;183,3
103612;2;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;12;2;1;1;2;1;1;1;1;10;2;38;1;6;1;9;183,4
103622;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;5;3;3;1;183,4
103624;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;2;2;2;1;2;2; ; ;80;5;3;3; ;183,5
103626;3;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;1;1;2;1;2; ; ; ;57;3;3;3; ;183,5
103646;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;2;2;1;2;1;1; ;35;1;6;1;9;183,5
103647;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;2;2;2;1;2;2; ; ;62;1;6;3; ;183,7
103657;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;3;3;3;2;1;2;2; ; ;55;1;6;5;5;183,7
103663;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;36;6;3;4;1;183,8
103669;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;1;2;1;2;2; ; ;60;5;6;1; ;183,8
103670;3;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;0; ;1;1;1;2;1;2;2; ; ;74;1;3;3;3;183,9
103671;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;1;1;2;1;2;2; ; ;45;2;3;6;3;184
103680;3;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;74;1;5; ;5;184,1
103682;3;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;1;2;1;2; ; ; ;51;1;5;5;3;184,1
103684;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;4; ;1;1;2;2;1;2;2; ; ;69;1;3;3; ;184,1
103695;3;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;2;2;2;2; ; ; ;57;1;3;1;7;184,2
103732;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;0;0;1;2;1;2;1;2; ; ; ;64;1;5;3;7;184,3
103743;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;3;3;1;2;2; ; ;60;1;7;1;8;184,4
103753;2;2;1;2;2;2;2;2;1;2; ; ; ; ; ; ; ;10; ;1;1;1;2;1;2;2; ; ;65;1;5;1;4;184,4
103775;1;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;30;2;1;1;1;2;1;2;1; ; ;55;1;7;1;8;184,6
103778;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;32;4;5;4;2;184,6
103779;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;15; ;1;1;2;2;1;2;2; ; ;51;1;6;1;7;184,6
103797;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;1;2;2;2;2; ; ;79;1;5;3;8;184,7
103803;3;1;1;2;1;2;2;2;1;2; ; ; ; ; ; ; ;5;2;2;2;1;2;1;2;1; ; ;37;1;5;1;7;184,7
103806;1;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;10;1;1;2;2;1;1;1;5;2;31;1;6;1;7;184,7
103807;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;3;2;2;2; ;2;2; ; ;79;6;6;3; ;184,7
103812;2;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;2;2;1;2;2; ; ;71;1;2;3;6;184,8
103814;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;2;2;2;1;2;2; ; ;86;1;3;3;6;184,9
103815;2;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;2;2;1;2;2; ; ;70;5;5;3;6;185,1
103816;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;2; ; ; ;1; ; ; ;185,2
103817;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;87;5;3;3;2;185,3
103818;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;77;5;3;3;3;185,4
103823;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;2; ;1;2;1;2;1;2; ; ; ;40;5;2;6; ;185,5
103826;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;28;6;2;2;3;185,5
103827;1;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;4;0;1;1;2;2;1;2;2; ; ;66;3;6;5;5;185,6
103838;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;4;3;2;2;185,7
103839;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;1;2;2;1;2;2; ; ;82;5;3;3;2;185,7
103843;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;56;5;3;5;2;185,7
103844;3;1;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;1;1;1;1;1;1;1;2;2; ; ;44;1;3;1;5;185,7
103845;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;1;1;2;1;3;2; ; ;70;1;3;3; ;185,7
103846;3;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;1;2;1;2;2; ; ;78;5;3;3;2;185,9
103854;1;2;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;4;10;1;1;1;2;1;2;2; ; ;25;1;5;7;1;185,9
103855;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;2;1;2;1;2; ; ; ;76;5;3;4;3;185,9
103856;2;2;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;0;0;1;1;3;2;1;2;2; ; ;49;1;6;2;9;186
103858;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;2;2;2;1;2;2; ; ;48;1;5;4;2;186
103861;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;81;1;3;3;3;186,1
103867;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;2;2;2;1;2;2; ; ;69;1;3;3;4;186,2
103875;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;1;1;2;1;2; ; ; ;74;1;5;3; ;186,2
103877;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;1;3;1;1;1;2;1;2;1;6; ;49;1;5;2;8;186,3
103879;1;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;2;1;1;1;1;1;2;2; ; ;30;2;5;1;6;186,4
103895;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;1;2;2;1;2;2; ; ;47;1;5;1; ;186,4
103903;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;8;4;1;1;1; ;1;2; ; ; ;38;4;6;1;7;186,4
103909;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;2; ;1;1;1;2;1;2;2; ; ;38;2;4;1;6;186,6
103911;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;4; ;1;1;1;2;1;2; ; ; ; ;5;5;3; ;186,6
103913;3;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;3;1;1;1;1;2;1;2; ; ; ;67;1;3;3;6;186,7
103915;3;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85;5;3;4; ;186,7
103922;3;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;6;50;1;1;1;1;1;2;2; ; ;20;6;5;2;6;186,8
103925;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;82;1;5;3;4;186,9
103929;3;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;4;6;1;1;2;1;1;2;2; ; ;53;1;5;1;6;187,1
103930;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;53;1;3;1;7;187,3
103931;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;3; ;1; ;2;2;1;2; ; ; ;85;1;3;3;6;187,4
103942;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;6; ;1;1;2;2;1;3;2; ; ;61;1;6;1; ;187,4
103948;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;51;7;6;4;5;187,4
103949;1;1;1;2;2;1;1;2;1;2; ; ; ; ; ; ; ;7; ;1;1;2;2;1;2;1; ; ;47;1;6;3;9;187,5
103956;1;2;1;2;1;2;2;2;1;2; ; ; ; ; ; ; ;2;0;1;1;2;2;1;2;2; ; ;22;6;2;4;1;187,5
103963;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;8; ;1;1;1;2;1;2;2; ; ;42;1;3;1;6;187,5
103966;1;2;1;2;2;1;1;2;2;2; ; ; ; ; ; ; ;5; ;1;1;2;2;1;2;2; ; ;63;3;5;3;6;187,5
103967;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;15;1;1;1;2;2;2;2;1; ; ;57;1;7;3;7;187,6
103974;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;89;5;5;3; ;187,6
103979;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;97;5;3;3;1;187,6
103981;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;61;2;6;4;2;187,7
103983;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;56;6;3;3;1;187,7
103986;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;3;5;3;2;187,8
103989;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;0; ;1;2;1;2;1;2;2; ; ;60;1;5;3; ;187,8
103998;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;84;5;3;4;4;187,8
104002;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;86;1;6;3;5;187,9
104009;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85;5;3;3; ;188
104013;3;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;1; ;1;2;1;2;1;2;2; ; ;53;1;3;4;5;188
104015;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;69;1;3;3;4;188
104025;1;2;1;2;1;1;1;2;1;2; ; ; ; ; ; ; ;12;500;1;1;2;2;1;2;1;2; ;18;6;2;2;4;188,1
104049;3;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;2;2;2;1;2;2; ; ;74;5;5;3;3;188,1
104052;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;2;1;2;1;2;2; ; ;67;1;5;2;5;188,2
104060;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;0; ;1;1;2;2;1;2;2; ; ;48;1;5;4;6;188,2
104069;3;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;0;0;1;1;2;2;1;2;2; ; ;46;1;5;4;5;188,3
104076;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;57;1;5;1;6;188,3
104082;3;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;2;2;1;2;2; ; ;73;1;6;2;4;188,4
104087;1;2;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;3;3;1;1;2;1;1;2;1; ; ;43;1;3;4; ;188,4
104098;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;2;2;2;1;2;2; ; ;81;5;3;3;9;188,6
104113;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;83;5;1;3; ;188,8
104118;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;2;2;1;2;2; ; ;39;1;3;2;1;188,8
104119;1;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;8; ;1;2;1;2;1;2;2; ; ;77;1;4;3; ;188,9
104120;3;2;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;5;0;1;1;2;2;1;2; ; ; ;53;1;6;2;8;188,9
104121;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;69;1;6;3;6;188,9
104124;3;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;72;6;7;3;4;189
104127;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;67;1;5;3;6;189
104128;2;1;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;3;5;1;1;2;2;1;2;2; ; ;25;1;5;1; ;189
104130;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88;5;3;6;1;189,1
104134;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;49;6;3;1;2;189,2
104138;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;1;2;1;2;2; ; ;60;1;3;3;6;189,3
104140;3;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;1;3;3;6;189,4
104141;3;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;6;2;1;1;2;3;1;2;2; ; ;51;1;6;2;8;189,4
104142;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;65;1;4;3; ;189,4
104158;3;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;1;1;1;2;2;2;3;2; ; ;53;1;3;1;8;189,4
104162;3;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;1;2;1;2;2; ; ;60;1;5;2;4;189,5
104164;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;4;4;189,5
104168;3;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;0; ;1;2;1;2;1;2; ; ; ;74;5;4;3;3;189,5
104170;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;80;5;1;3; ;189,5
104183;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;2;2;1;2;2; ; ;62;1;7;3; ;189,6
104188;3;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;0; ;1;1;1;2;1;2;2; ; ;58;1;5;3;6;189,7
104194;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;82;5;5;3; ;189,7
104195;3;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;1;2;1;2;2; ; ;65;1;5;2;3;189,8
104201;1;2;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;2;20;1;1;1;2;1;2;1;3; ;38;1;5;1;6;189,8
104204;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;74;1;5;3;5;190,1
104207;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85;1;1;3;3;190,1
104222;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;1;2;2;1;2;2; ; ;56;1;7;2;7;190,1
104225;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;36;3;6;2;1;190,1
104246;1;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;10;1;1;2;2;1;2;2; ; ;31;1;5;4;7;190,1
104250;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23;1;4;1;5;190,3
104252;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;4; ;1;1;1;2;1;2;2; ; ;58;7;5;6;1;190,3
104270;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;53;1;5;1;5;190,4
104272;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;86;5; ; ; ;190,4
104281;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;0; ;1;1;3;2;1;3;2; ; ;60;3;5;3;6;190,5
104282;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;2;3;2;1;2;2; ; ;81;5;6;3;4;190,5
104295;3;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30;1;3;1;2;190,5
104297;2;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;3; ;2;1;1;2;1;2;2; ; ;26;1;7;1; ;190,6
104304;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;2;2;2;2;1;2;2; ; ;63;1;7;1;9;190,6
104307;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;53;1;3;1;5;190,6
104319;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;3;2;1;1;2;2;1;2;2; ; ;69;4;5;4;4;190,6
104321;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;62;6;6;3;5;190,6
104350;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;1;3;3;3;190,8
104355;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;2;2;2;2;1;2;2; ; ;86;1;5;3;6;190,8
104356;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;0;1;1;2;2;1;2;2; ; ;52;1;3;1;7;190,8
104358;3;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;60;1;5;3;6;190,9
104364;2;1;1;2;1;1;1;2;1;2; ; ; ; ; ; ; ;50;15;2;1;2;1;1;2;1;3; ;38;1;7;1;8;190,9
104368;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;64;1;7;3;8;191
104404;2;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;1;1;1;1;1;2;1;2;1; ; ;48;1;3;1;9;191,1
104408;1;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;2;2;1;2;2; ; ;61;3;5;3;1;191,2
104409;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;1;2;1;2;2; ; ;74;1;3;3;4;191,2
104415;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;1;20;1;1;2;1;1;2; ; ; ;37;1;3;4;4;191,3
104416;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;60;7;6;3;4;191,4
104418;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;2;2;1;2;2; ; ;71;1;3;3;4;191,4
104419;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;1;1;2;1;2;2; ; ;63;1;7;3;6;191,5
104421;3;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;79;5;3;3;1;191,6
104423;1;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;8; ;1;1;2;2;1;2;2; ; ;52;1;5;1;7;191,6
104424;3;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;2;1;2;1;2;2; ; ;72;1;3;3;3;191,6
104428;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;2;1;1;2;2; ; ;75;3;3;3;3;191,6
104432;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;3;3;1;1;2;2;1;2; ; ; ;37;1;7;4;9;191,7
104434;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;1;1;2;1;2;2; ; ;60;1;5;3; ;191,7
104436;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;1;2;1;3;191,7
104441;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;15; ;1;1;2;2;2;2;2; ; ;41;1;5;1;6;191,8
104445;1;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;0; ;1;1;3;2;1;2; ; ; ;73;1;3;3;5;191,9
104452;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;75;1;3;3; ;191,9
104459;1;1;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;3;3;1;2;2;2;1;2;2; ; ;42;1;7;1; ;192
104460;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;4; ;1;1;1;2;1;2;2; ; ;83;1;3;3;3;192
104464;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;0; ;1;2;3;2;1;2;2; ; ; ;1;6;3;6;192,2
104467;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1; ;2;2;2;2; ; ; ;1;6;3; ;192,3
104476;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;46;3;3;1;1;192,3
104481;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;2;2;2;1;2;2; ; ;59;7;3;1; ;192,4
104483;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;10;5;1;1;2;2;1;2; ; ; ;39;3;7;1;7;192,4
104485;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;4; ;1;1;1;2;1;2;2; ; ;67;1;7;3;8;192,4
104489;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;2;2;1;2;2; ; ;52;1;5;1; ;192,4
104497;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;3;1;1;1;1;2;1;2; ; ; ;55;1;3;4;4;192,5
104498;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;1;1;1;2;2;1;2; ; ; ;49;1;7;1;6;192,6
